"","radians","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","location_loop.thisRepN","location_loop.thisTrialN","location_loop.thisN","location_loop.thisIndex","instructions_text.started","key_resp.started","key_resp.keys","key_resp.rt","Instructions_2_text.started","instr_2_resp.started","instr_2_resp.keys","instr_2_resp.rt","Instructions_3_text.started","Instr_3_resp.started","Instr_3_resp.keys","Instr_3_resp.rt","Instr_4_text.started","Instr_4_resp.started","Instr_4_resp.keys","Instr_4_resp.rt","text_4.started","image_feedb.started","recog_resp.started","recog_prompt.started","recog_option_left.started","recog_option_right.started","recog_resp.keys","recog_resp.rt","image_feedb_2.started","conf_resp.started","conf_prompt.started","conf_1.started","conf_2.started","conf_3.started","conf_4.started","conf_5.started","conf_6.started","conf_resp.keys","conf_resp.rt","text_4.stopped","image_2.started","predict_prompt.started","line.started","response","key_resp_2.keys","key_resp_2.rt","instructions_text_2.started","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","participant","date","expName","psychopyVersion","frameRate","X","recog_acc"
"230","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_11.jpg","None","outdoors","Swan.jpg","new",0,151,151,151,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,831.162990292,829.146754917,829.146754917,829.146754917,829.146754917,829.146754917,"left",1.34667775100013,830.781531917,830.781531917,830.781531917,830.781531917,830.781531917,830.781531917,830.781531917,830.781531917,830.781531917,2,0.36226658399994,830.781531917,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"231","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_34.jpg","None","outdoors","Ship_Cruise.jpg","new",0,152,152,152,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,833.379913792,831.662581125,831.662581125,831.662581125,831.662581125,831.662581125,"left",0.998729292000121,832.949078167,832.949078167,832.949078167,832.949078167,832.949078167,832.949078167,832.949078167,832.949078167,832.949078167,1,0.407399207999902,833.62906075,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"232","0.0831957505742666","71.8991596638655","251.89915966386602","low","4.769183153938849","maps/google_map_1.png","22.8700234900733","objects/1/1_42.jpg","0.0","indoors","Tambourine.jpg","old",0,153,153,153,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,835.946075542,833.880639833,833.880639833,833.880639833,833.880639833,833.880639833,"right",1.12052216699988,835.298548083,835.298548083,835.298548083,835.298548083,835.298548083,835.298548083,835.298548083,835.298548083,835.298548083,6,0.628913249999982,836.426743083,836.426743083,836.426743083,836.426743083,75,"['return']","[2.032411500999956]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"234","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_122.jpg","None","indoors","Toy_Alien.jpg","new",0,154,154,154,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,840.812819583,838.730679208,838.730679208,838.730679208,838.730679208,838.730679208,"left",1.26955679200012,840.29844475,840.29844475,840.29844475,840.29844475,840.29844475,840.29844475,840.29844475,840.29844475,840.29844475,2,0.490756916999885,841.062727417,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"235","1.25459332072541","71.8991596638655","251.89915966386602","medium","71.91936233457758","maps/google_map_1.png","90.020202670712","objects/1/1_22.jpg","0.0","indoors","Toy_BearBluePlushie.jpg","old",0,155,155,155,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,842.863131667,841.313611042,841.313611042,841.313611042,841.313611042,841.313611042,"left",0.893927958999825,842.4986595,842.4986595,842.4986595,842.4986595,842.4986595,842.4986595,842.4986595,842.4986595,842.4986595,3,0.345715999999925,843.340499042,843.340499042,843.340499042,843.340499042,16,"['return']","[2.583154916999888]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"237","0.854281142653355","71.8991596638655","251.89915966386602","medium","48.9715304705745","maps/google_map_1.png","67.0723708067089","objects/1/1_114.jpg","0.0","outdoors","Backhoe.jpg","old",0,156,156,156,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,849.263426792,846.19717125,846.19717125,846.19717125,846.19717125,846.19717125,"right",1.3565326669999,847.849729333,847.849729333,847.849729333,847.849729333,847.849729333,847.849729333,847.849729333,847.849729333,847.849729333,5,1.3890897089999,849.735152208,849.735152208,849.735152208,849.735152208,290,"['return']","[1.7261082500000384]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"239","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_53.jpg","None","outdoors","Shed.jpg","new",0,157,157,157,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,854.480091125,851.730787375,851.730787375,851.730787375,851.730787375,851.730787375,"left",1.52253637499996,853.547353375,853.547353375,853.547353375,853.547353375,853.547353375,853.547353375,853.547353375,853.547353375,853.547353375,3,0.915626416999999,854.730084208,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"240","5.845752315905429","71.8991596638655","251.89915966386602","low","335.106820656999","maps/google_map_1.png","6.792339006866531","objects/1/1_66.jpg","0.0","indoors","Headset.jpg","old",0,158,158,158,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,856.696652458,854.980212292,854.980212292,854.980212292,854.980212292,854.980212292,"right",0.974494749999963,856.24888525,856.24888525,856.24888525,856.24888525,856.24888525,856.24888525,856.24888525,856.24888525,856.24888525,6,0.426742209000054,857.17489825,857.17489825,857.17489825,857.17489825,39.5,"['return']","[2.419174666999993]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"242","1.3453883929847","148.319327731092","328.319327731092","low","77.1241753940275","maps/google_map_1.png","18.804847662935103","objects/1/1_19.jpg","0.0","indoors","Neckrest.jpg","old",0,159,159,159,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,862.280395125,859.863866042,859.863866042,859.863866042,859.863866042,859.863866042,"right",1.31786945800002,861.482047583,861.482047583,861.482047583,861.482047583,861.482047583,861.482047583,861.482047583,861.482047583,861.482047583,5,0.770752374999915,862.750556833,862.750556833,862.750556833,862.750556833,96,"['return']","[2.6736895420000337]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"244","6.003566535402251","71.8991596638655","251.89915966386602","low","344.15349566000197","maps/google_map_1.png","2.25433599613627","objects/1/1_9.jpg","0.0","indoors","Fridge.jpg","old",0,160,160,160,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,867.6634875,865.680804,865.680804,865.680804,865.680804,865.680804,"right",1.03315316700002,867.015121375,867.015121375,867.015121375,867.015121375,867.015121375,867.015121375,867.015121375,867.015121375,867.015121375,6,0.630655750999836,868.139783083,868.139783083,868.139783083,868.139783083,352,"['return']","[0.9232694169999149]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"246","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_129.jpg","None","indoors","FuzzyDice.jpg","new",0,161,161,161,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,871.213326125,869.330404417,869.330404417,869.330404417,869.330404417,869.330404417,"left",1.132445459,870.74863925,870.74863925,870.74863925,870.74863925,870.74863925,870.74863925,870.74863925,870.74863925,870.74863925,2,0.442176457999835,871.463703,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"247","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_12.jpg","None","indoors","Pot_TurkishCoffee.jpg","new",0,162,162,162,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,873.430252375,871.713823083,871.713823083,871.713823083,871.713823083,871.713823083,"left",1.13542729199992,873.149040375,873.149040375,873.149040375,873.149040375,873.149040375,873.149040375,873.149040375,873.149040375,873.149040375,3,0.249942083999827,873.679704125,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"248","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_77.jpg","None","outdoors","MobilityScooter.jpg","new",0,163,163,163,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,875.996867625,873.931662458,873.931662458,873.931662458,873.931662458,873.931662458,"left",0.747918750999929,874.966341958,874.966341958,874.966341958,874.966341958,874.966341958,874.966341958,874.966341958,874.966341958,874.966341958,2,1.00106674999995,876.246491833,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"249","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_74.jpg","None","indoors","Jacks.jpg","new",0,164,164,164,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,878.013191458,876.497533333,876.497533333,876.497533333,876.497533333,876.497533333,"left",0.776578000000086,877.565809125,877.565809125,877.565809125,877.565809125,877.565809125,877.565809125,877.565809125,877.565809125,877.565809125,1,0.426950417000057,878.26338,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"250","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_139.jpg","None","indoors","Tray_Metal.jpg","new",0,165,165,165,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,881.29644275,878.514091292,878.514091292,878.514091292,878.514091292,878.514091292,"left",2.09292425000001,880.898874958,880.898874958,880.898874958,880.898874958,880.898874958,880.898874958,880.898874958,880.898874958,880.898874958,2,0.379402292000009,881.546384333,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"251","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_56.jpg","None","outdoors","Leaf_Green.jpg","new",0,166,166,166,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,883.779557792,881.798865458,881.798865458,881.798865458,881.798865458,881.798865458,"left",1.28655879199994,883.382377458,883.382377458,883.382377458,883.382377458,883.382377458,883.382377458,883.382377458,883.382377458,883.382377458,1,0.368811083999958,884.029811,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"252","2.9833011200630897","148.319327731092","328.319327731092","medium","171.017261659668","maps/google_map_1.png","112.697933928575","objects/1/1_57.jpg","0.0","indoors","Spoon_Wooden.jpg","old",0,167,167,167,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,886.096774667,884.280971458,884.280971458,884.280971458,884.280971458,884.280971458,"left",1.1509461249999,885.732538792,885.732538792,885.732538792,885.732538792,885.732538792,885.732538792,885.732538792,885.732538792,885.732538792,3,0.337489125999923,886.576852625,886.576852625,886.576852625,886.576852625,23,"['return']","[1.8103836249998722]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"254","1.3775183198521102","71.8991596638655","251.89915966386602","medium","78.96601833547109","maps/google_map_1.png","97.06685867160559","objects/1/1_92.jpg","0.0","outdoors","Torpedo.jpg","old",0,168,168,168,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,895.53070125,888.647299125,888.647299125,888.647299125,888.647299125,888.647299125,"right",4.34156958399979,893.283211583,893.283211583,893.283211583,893.283211583,893.283211583,893.283211583,893.283211583,893.283211583,893.283211583,5,2.224438459,896.008209958,896.008209958,896.008209958,896.008209958,88.5,"['return']","[2.1576022919999787]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"256","5.9246299034903","71.8991596638655","251.89915966386602","low","339.62846580517703","maps/google_map_1.png","2.27069385868888","objects/1/1_135.jpg","0.0","outdoors","SatelliteDish.jpg","old",0,169,169,169,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,900.79767225,898.431038708,898.431038708,898.431038708,898.431038708,898.431038708,"right",1.53157808399999,900.249309292,900.249309292,900.249309292,900.249309292,900.249309292,900.249309292,900.249309292,900.249309292,900.249309292,6,0.517143707999935,901.267622875,901.267622875,901.267622875,901.267622875,352,"['return']","[2.056869666999887]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"258","0.00876274572839009","71.8991596638655","251.89915966386602","low","0.502323003538285","maps/google_map_1.png","18.603163339672697","objects/1/1_49.jpg","0.0","outdoors","Squid_Orange.jpg","old",0,170,170,170,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,905.746991333,903.597993708,903.597993708,903.597993708,903.597993708,903.597993708,"right",1.26844420899999,905.167261292,905.167261292,905.167261292,905.167261292,905.167261292,905.167261292,905.167261292,905.167261292,905.167261292,6,0.55542420900008,906.223639292,906.223639292,906.223639292,906.223639292,231,"['return']","[0.9629412089999505]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"260","0.0782911701018714","71.8991596638655","251.89915966386602","low","4.488028859342941","maps/google_map_1.png","22.5888691954774","objects/1/1_121.jpg","0.0","outdoors","Trowel.jpg","old",0,171,171,171,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,909.880812292,907.448242292,907.448242292,907.448242292,907.448242292,907.448242292,"right",1.56735041699983,909.317337917,909.317337917,909.317337917,909.317337917,909.317337917,909.317337917,909.317337917,909.317337917,909.317337917,6,0.535621708999884,910.352931958,910.352931958,910.352931958,910.352931958,1,"['return']","[1.342531749999921]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"262","0.9961909063393821","148.319327731092","328.319327731092","low","57.1064850767799","maps/google_map_1.png","1.21284265431257","objects/1/1_127.jpg","0.0","outdoors","Fortress.jpg","old",0,172,172,172,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,914.480983208,911.966234,911.966234,911.966234,911.966234,911.966234,"right",1.21746104199985,913.483639208,913.483639208,913.483639208,913.483639208,913.483639208,913.483639208,913.483639208,913.483639208,913.483639208,6,0.978999126000076,914.955355167,914.955355167,914.955355167,914.955355167,13.5,"['return']","[2.26583458399989]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"264","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_62.jpg","None","outdoors","Boat_Dinghy.jpg","new",0,173,173,173,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,920.064629333,917.481205625,917.481205625,917.481205625,917.481205625,917.481205625,"left",1.17756000099996,918.949520542,918.949520542,918.949520542,918.949520542,918.949520542,918.949520542,918.949520542,918.949520542,918.949520542,3,1.08896629200001,918.949520542,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"265","0.861352401926571","71.8991596638655","251.89915966386602","medium","49.37688928241489","maps/google_map_1.png","67.4777296185493","objects/1/1_32.jpg","0.0","outdoors","Truck_Box.jpg","old",0,174,174,174,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,922.164515583,920.564763833,920.564763833,920.564763833,920.564763833,920.564763833,"left",0.947589833999814,921.801162417,921.801162417,921.801162417,921.801162417,921.801162417,921.801162417,921.801162417,921.801162417,921.801162417,3,0.333659457999943,922.637569583,922.637569583,922.637569583,922.637569583,100,"['return']","[2.020134209000048]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"267","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_67.jpg","None","outdoors","Flower_Daisy.jpg","new",0,175,175,175,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,927.298013292,924.9316015,924.9316015,924.9316015,924.9316015,924.9316015,"left",1.76959895799985,927.000015667,927.000015667,927.000015667,927.000015667,927.000015667,927.000015667,927.000015667,927.000015667,927.000015667,1,0.273055624999984,927.547821292,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"268","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_124.jpg","None","indoors","Triangle.jpg","new",0,176,176,176,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,929.363862625,927.798322958,927.798322958,927.798322958,927.798322958,927.798322958,"left",0.934315542000036,929.032427042,929.032427042,929.032427042,929.032427042,929.032427042,929.032427042,929.032427042,929.032427042,929.032427042,2,0.313451208999936,929.614068375,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"269","3.9714099927249302","148.319327731092","328.319327731092","high","227.66044544282997","maps/google_map_1.png","169.341117711738","objects/1/1_88.jpg","0.0","outdoors","Acorn.jpg","old",0,177,177,177,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,932.064741625,929.865354375,929.865354375,929.865354375,929.865354375,929.865354375,"right",1.20840695899994,931.36672425,931.36672425,931.36672425,931.36672425,931.36672425,931.36672425,931.36672425,931.36672425,931.36672425,5,0.679771334000066,932.537723292,932.537723292,932.537723292,932.537723292,270.5,"['return']","[1.751650541999993]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"271","3.2114624519672104","148.319327731092","328.319327731092","medium","184.096573679649","maps/google_map_1.png","125.777245948557","objects/1/1_65.jpg","0.0","outdoors","Telephone_Booth.jpg","old",0,178,178,178,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,938.698224208,934.548887125,934.548887125,934.548887125,934.548887125,934.548887125,"left",1.11664495799994,935.969291792,935.969291792,935.969291792,935.969291792,935.969291792,935.969291792,935.969291792,935.969291792,935.969291792,6,2.70667387599985,939.175920083,939.175920083,939.175920083,939.175920083,248,"['return']","[4.295319667000172]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"273","3.60822025187446","71.8991596638655","251.89915966386602","high","206.840651381338","maps/google_map_1.png","135.05850828252701","objects/1/1_3.jpg","0.0","indoors","Mug_Beer.jpg","old",0,179,179,179,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,951.631590958,943.731988583,943.731988583,943.731988583,943.731988583,943.731988583,"right",6.99902387500003,951.016880958,951.016880958,951.016880958,951.016880958,951.016880958,951.016880958,951.016880958,951.016880958,951.016880958,4,0.597434957999781,952.109984792,952.109984792,952.109984792,952.109984792,329,"['return']","[1.8848534170000448]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"275","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_128.jpg","None","outdoors","BicycleSeat.jpg","new",0,180,180,180,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,956.681778125,954.265371833,954.265371833,954.265371833,954.265371833,954.265371833,"left",1.56386345899989,956.116907583,956.116907583,956.116907583,956.116907583,956.116907583,956.116907583,956.116907583,956.116907583,956.116907583,2,0.532747832999917,956.931409667,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"276","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_140.jpg","None","outdoors","Ostrich.jpg","new",0,181,181,181,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,958.814507292,957.182359083,957.182359083,957.182359083,957.182359083,957.182359083,"left",0.964129416999981,958.433896708,958.433896708,958.433896708,958.433896708,958.433896708,958.433896708,958.433896708,958.433896708,958.433896708,2,0.359170374999962,959.064869542,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"277","1.26504088448031","148.319327731092","328.319327731092","low","72.51826726320259","maps/google_map_1.png","14.1989395321101","objects/1/1_68.jpg","0.0","outdoors","Seal_Toy.jpg","old",0,182,182,182,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,961.114696125,959.315010292,959.315010292,959.315010292,959.315010292,959.315010292,"right",0.76185354200004,960.366417917,960.366417917,960.366417917,960.366417917,960.366417917,960.366417917,960.366417917,960.366417917,960.366417917,5,0.729403416999844,961.592937417,961.592937417,961.592937417,961.592937417,19.5,"['return']","[6.164797124999836]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"279","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_141.jpg","None","indoors","Joystick.jpg","new",0,183,183,183,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,971.798599458,968.032439708,968.032439708,968.032439708,968.032439708,968.032439708,"left",2.22114225100006,970.550310417,970.550310417,970.550310417,970.550310417,970.550310417,970.550310417,970.550310417,970.550310417,970.550310417,2,1.22975229199994,972.04866725,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"280","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_90.jpg","None","indoors","LaundryHamper.jpg","new",0,184,184,184,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,974.181962708,972.300641792,972.300641792,972.300641792,972.300641792,972.300641792,"left",1.14902645800009,973.753588833,973.753588833,973.753588833,973.753588833,973.753588833,973.753588833,973.753588833,973.753588833,973.753588833,1,0.398859167000069,974.431929875,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"281","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_79.jpg","None","indoors","Makeup_Compact.jpg","new",0,185,185,185,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,976.698151625,974.682231417,974.682231417,974.682231417,974.682231417,974.682231417,"left",1.19012462600006,976.167828625,976.167828625,976.167828625,976.167828625,976.167828625,976.167828625,976.167828625,976.167828625,976.167828625,1,0.498991126000078,976.948100708,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"282","0.499869481705983","71.8991596638655","251.89915966386602","medium","28.6549384417443","maps/google_map_1.png","46.7557787778787","objects/1/1_89.jpg","0.0","indoors","Cake_Wedding.jpg","old",0,186,186,186,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,978.898095792,977.198972417,977.198972417,977.198972417,977.198972417,977.198972417,"right",0.903031833,978.400411583,978.400411583,978.400411583,978.400411583,978.400411583,978.400411583,978.400411583,978.400411583,978.400411583,6,0.468556417000059,979.381828667,979.381828667,979.381828667,979.381828667,18.5,"['return']","[2.4080690419999655]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"284","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_138.jpg","None","indoors","Cassette_Video.jpg","new",0,187,187,187,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,984.065341,982.049254292,982.049254292,982.049254292,982.049254292,982.049254292,"left",1.37526654199985,983.717763625,983.717763625,983.717763625,983.717763625,983.717763625,983.717763625,983.717763625,983.717763625,983.717763625,2,0.322408667000104,984.315261292,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"285","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_17.jpg","None","indoors","Exercise_Bike.jpg","new",0,188,188,188,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,986.148882708,984.566419,984.566419,984.566419,984.566419,984.566419,"left",0.880171334000011,985.735572917,985.735572917,985.735572917,985.735572917,985.735572917,985.735572917,985.735572917,985.735572917,985.735572917,2,0.388062458000036,986.398714375,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"286","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_24.jpg","None","indoors","Soap.jpg","new",0,189,189,189,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,989.381906917,986.649506292,986.649506292,986.649506292,986.649506292,986.649506292,"left",1.78410500099983,988.735506,988.735506,988.735506,988.735506,988.735506,988.735506,988.735506,988.735506,988.735506,1,0.618681667000033,989.631619333,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"287","3.4566455186463796","148.319327731092","328.319327731092","high","198.151653935143","maps/google_map_1.png","139.83232620405002","objects/1/1_53.jpg","0.0","indoors","Compact_Powder.jpg","old",0,190,190,190,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,992.38221,989.883190583,989.883190583,989.883190583,989.883190583,989.883190583,"left",1.47022712499995,991.651052458,991.651052458,991.651052458,991.651052458,991.651052458,991.651052458,991.651052458,991.651052458,991.651052458,3,0.713207084000146,992.860583,992.860583,992.860583,992.860583,358,"['return']","[2.1042187079998484]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"289","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_123.jpg","None","indoors","Telephone_Dial.jpg","new",0,191,191,191,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,997.432100042,995.232651417,995.232651417,995.232651417,995.232651417,995.232651417,"left",1.4373704169999,996.967773292,996.967773292,996.967773292,996.967773292,996.967773292,996.967773292,996.967773292,996.967773292,996.967773292,2,0.437780042000099,997.682292958,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
